bait	source	native	name	p_value	term_size	query_size	intersection_size	background_size	precision	recall	intersections
NSP9_Ct	GO:CC	GO:0005654	nucleoplasm	0.003534733490903756	3932	43	23	16963	0.5348837209302325	0.005849440488301119	['NFRKB', 'CPNE1', 'E2F8', 'DDB1', 'NPAT', 'PSMC1', 'CAD', 'GMEB2', 'SETD2', 'ICE1', 'MED13L', 'WDR55', 'EMSY', 'POLR2C', 'KNL1', 'CHD8', 'CHD6', 'RBBP4', 'SUPT3H', 'MED13', 'GMEB1', 'KDM5D', 'POGZ']
NSP9_Ct	GO:CC	GO:0044326	dendritic spine neck	0.004196438068915178	3	43	2	16963	0.04651162790697674	0.6666666666666666	['FXR1', 'FXR2']
NSP9_Ct	GO:CC	GO:0031981	nuclear lumen	0.004722171530292198	4639	43	25	16963	0.5813953488372093	0.005389092476826902	['NFRKB', 'CPNE1', 'E2F8', 'DDB1', 'NPAT', 'PSMC1', 'CAD', 'NFIL3', 'GMEB2', 'SETD2', 'ICE1', 'MED13L', 'WDR55', 'EMSY', 'POLR2C', 'KNL1', 'FXR1', 'CHD8', 'CHD6', 'RBBP4', 'SUPT3H', 'MED13', 'GMEB1', 'KDM5D', 'POGZ']
NSP9_Ct	GO:CC	GO:1902737	dendritic filopodium	0.008379352811904241	4	43	2	16963	0.04651162790697674	0.5	['FXR1', 'FXR2']
NSP9_Ct	GO:BP	GO:0010468	regulation of gene expression	0.008658082521802016	3994	41	24	15979	0.5853658536585366	0.006009013520280421	['ZNF507', 'CPNE1', 'PASK', 'E2F8', 'NPAT', 'PSMC1', 'NFIL3', 'GMEB2', 'SETD2', 'ICE1', 'MED13L', 'YTHDF1', 'POLR2C', 'FXR1', 'FXR2', 'EIF4ENIF1', 'CHD8', 'CHD6', 'RBBP4', 'SUPT3H', 'CDK5RAP2', 'MED13', 'GMEB1', 'POGZ']
NSP9_Nt	GO:CC	GO:0005759	mitochondrial matrix	7.220288240278813e-07	424	32	10	16963	0.3125	0.02358490566037736	['HADHA', 'ALAS1', 'ACOT9', 'GRSF1', 'NDUFS1', 'DBT', 'MDH2', 'CLPX', 'TRMT10C', 'SHMT2']
NSP9_Nt	GO:CC	GO:0044326	dendritic spine neck	1.303034452468627e-06	3	32	3	16963	0.09375	1.0	['FXR2', 'FMR1', 'FXR1']
NSP9_Nt	GO:CC	GO:0042645	mitochondrial nucleoid	2.31063571588178e-06	40	32	5	16963	0.15625	0.125	['HADHA', 'GRSF1', 'DBT', 'CLPX', 'SHMT2']
NSP9_Nt	GO:CC	GO:0009295	nucleoid	2.31063571588178e-06	40	32	5	16963	0.15625	0.125	['HADHA', 'GRSF1', 'DBT', 'CLPX', 'SHMT2']
NSP9_Nt	GO:CC	GO:1902737	dendritic filopodium	5.205453611916632e-06	4	32	3	16963	0.09375	0.75	['FXR2', 'FMR1', 'FXR1']
NSP9_Nt	GO:BP	GO:0006417	regulation of translation	4.776767260287483e-05	366	32	9	15979	0.28125	0.02459016393442623	['PAIP1', 'LARP4B', 'YTHDF1', 'TRMT10C', 'SHMT2', 'TOB1', 'FXR2', 'FMR1', 'FXR1']
NSP9_Nt	GO:BP	GO:0045727	positive regulation of translation	0.0001061530588530519	107	32	6	15979	0.1875	0.05607476635514019	['LARP4B', 'YTHDF1', 'TRMT10C', 'FXR2', 'FMR1', 'FXR1']
NSP9_Nt	GO:BP	GO:0034248	regulation of cellular amide metabolic process	0.0001492801494366117	418	32	9	15979	0.28125	0.0215311004784689	['PAIP1', 'LARP4B', 'YTHDF1', 'TRMT10C', 'SHMT2', 'TOB1', 'FXR2', 'FMR1', 'FXR1']
NSP9_Nt	GO:BP	GO:0034250	positive regulation of cellular amide metabolic process	0.0003883403940061657	133	32	6	15979	0.1875	0.04511278195488722	['LARP4B', 'YTHDF1', 'TRMT10C', 'FXR2', 'FMR1', 'FXR1']
