bait	source	native	name	p_value	term_size	query_size	intersection_size	background_size	precision	recall	genes
ORF9B_Ct	GO:CC	GO:0005739	mitochondrion	1.287106535811737e-28	906	154	80	7292	0.5194805194805194	0.08830022075055188	['AARS1', 'AIFM1', 'AKAP1', 'ALDH1B1', 'ALDH2', 'ARMC10', 'ATP5F1A', 'ATP5F1B', 'BCL2L13', 'CISD1', 'CPS1', 'CYP24A1', 'DLD', 'DLST', 'DNAJC11', 'DNM1', 'EXD2', 'FBXL4', 'FDXR', 'FKBP8', 'FOXRED1', 'FUNDC2', 'GDAP1', 'GFM1', 'GLUD1', 'GOT2', 'GPD2', 'GSR', 'HADHA', 'HK1', 'HKDC1', 'HSPA9', 'IREB2', 'KARS1', 'LACTB', 'MARK2', 'MAVS', 'MCCC2', 'MCL1', 'MDH2', 'ME1', 'ME2', 'MFF', 'MFN1', 'MFN2', 'MIGA1', 'MRPS30', 'MTARC2', 'MTFR1', 'MTFR1L', 'MTHFD1', 'MTX3', 'MYO19', 'NDUFA9', 'NDUFS1', 'NDUFS2', 'NLN', 'OAT', 'OPA1', 'PCK2', 'PHB', 'PLD6', 'POLRMT', 'QARS1', 'RHOT1', 'RHOT2', 'SAMM50', 'SDHA', 'SHMT2', 'SLC25A13', 'TDRKH', 'TIMM50', 'TOMM22', 'TOMM5', 'TOMM70', 'TRAK2', 'TUFM', 'UBA1', 'USP30', 'YME1L1']
ORF9B_Ct	GO:CC	GO:0005741	mitochondrial outer membrane	6.452834552656426e-14	96	154	23	7292	0.14935064935064934	0.23958333333333334	['CYP24A1', 'DNAJC11', 'EXD2', 'FUNDC2', 'GDAP1', 'HSPA9', 'MAVS', 'MCL1', 'MFF', 'MFN1', 'MFN2', 'MTARC2', 'MTX3', 'MYO19', 'OPA1', 'PLD6', 'RHOT1', 'RHOT2', 'SAMM50', 'TOMM22', 'TOMM5', 'TOMM70', 'USP30']
ORF9B_Ct	GO:BP	GO:0007005	mitochondrion organization	1.5110882240627515e-13	336	154	38	7292	0.24675324675324675	0.1130952380952381	['AIFM1', 'AIP', 'ATP5F1A', 'ATP5F1B', 'DNAJC11', 'DNM1', 'FOXRED1', 'FUNDC2', 'GDAP1', 'HSPA9', 'MARK2', 'MFF', 'MFN1', 'MFN2', 'MIGA1', 'MTFR1', 'MTFR1L', 'MTX3', 'MYO19', 'NDUFA9', 'NDUFS1', 'NDUFS2', 'NPEPPS', 'OPA1', 'PHB', 'PLD6', 'POLRMT', 'RHOT1', 'RHOT2', 'SAMM50', 'TIMM50', 'TOMM22', 'TOMM5', 'TOMM70', 'TRAK2', 'USP30', 'VAT1', 'YME1L1']
ORF9B_Ct	GO:CC	GO:0031968	organelle outer membrane	5.649780984530125e-13	105	154	23	7292	0.14935064935064934	0.21904761904761905	['CYP24A1', 'DNAJC11', 'EXD2', 'FUNDC2', 'GDAP1', 'HSPA9', 'MAVS', 'MCL1', 'MFF', 'MFN1', 'MFN2', 'MTARC2', 'MTX3', 'MYO19', 'OPA1', 'PLD6', 'RHOT1', 'RHOT2', 'SAMM50', 'TOMM22', 'TOMM5', 'TOMM70', 'USP30']
ORF9B_Ct	GO:CC	GO:0019867	outer membrane	5.649780984530125e-13	105	154	23	7292	0.14935064935064934	0.21904761904761905	['CYP24A1', 'DNAJC11', 'EXD2', 'FUNDC2', 'GDAP1', 'HSPA9', 'MAVS', 'MCL1', 'MFF', 'MFN1', 'MFN2', 'MTARC2', 'MTX3', 'MYO19', 'OPA1', 'PLD6', 'RHOT1', 'RHOT2', 'SAMM50', 'TOMM22', 'TOMM5', 'TOMM70', 'USP30']
ORF9B_Ct	GO:CC	GO:0005740	mitochondrial envelope	1.206408439762735e-12	442	154	42	7292	0.2727272727272727	0.09502262443438914	['AIFM1', 'ATP5F1A', 'ATP5F1B', 'CYP24A1', 'DNAJC11', 'DNM1', 'EXD2', 'FBXL4', 'FOXRED1', 'FUNDC2', 'GDAP1', 'GPD2', 'HADHA', 'HSPA9', 'MAVS', 'MCL1', 'MFF', 'MFN1', 'MFN2', 'MRPS30', 'MTARC2', 'MTX3', 'MYO19', 'NDUFA9', 'NDUFS1', 'NDUFS2', 'NLN', 'OPA1', 'PHB', 'PLD6', 'RHOT1', 'RHOT2', 'SAMM50', 'SDHA', 'SHMT2', 'SLC25A13', 'TIMM50', 'TOMM22', 'TOMM5', 'TOMM70', 'USP30', 'YME1L1']
ORF9B_Ct	GO:CC	GO:0031966	mitochondrial membrane	4.276804629564898e-12	413	154	40	7292	0.2597402597402597	0.09685230024213075	['AIFM1', 'ATP5F1A', 'ATP5F1B', 'CYP24A1', 'DNAJC11', 'DNM1', 'EXD2', 'FOXRED1', 'FUNDC2', 'GDAP1', 'GPD2', 'HADHA', 'HSPA9', 'MAVS', 'MCL1', 'MFF', 'MFN1', 'MFN2', 'MRPS30', 'MTARC2', 'MTX3', 'MYO19', 'NDUFA9', 'NDUFS1', 'NDUFS2', 'OPA1', 'PHB', 'PLD6', 'RHOT1', 'RHOT2', 'SAMM50', 'SDHA', 'SHMT2', 'SLC25A13', 'TIMM50', 'TOMM22', 'TOMM5', 'TOMM70', 'USP30', 'YME1L1']
ORF9B_Ct	GO:CC	GO:0031975	envelope	2.4590353443265342e-08	665	154	45	7292	0.2922077922077922	0.06766917293233082	['AAAS', 'AIFM1', 'ATP5F1A', 'ATP5F1B', 'CPNE1', 'CYP24A1', 'DNAJC11', 'DNM1', 'EXD2', 'FBXL4', 'FOXRED1', 'FUNDC2', 'GDAP1', 'GPD2', 'HADHA', 'HSPA9', 'MAVS', 'MCL1', 'MFF', 'MFN1', 'MFN2', 'MRPS30', 'MTARC2', 'MTX3', 'MYO19', 'NDUFA9', 'NDUFS1', 'NDUFS2', 'NLN', 'NUP155', 'OPA1', 'PHB', 'PLD6', 'RHOT1', 'RHOT2', 'SAMM50', 'SDHA', 'SHMT2', 'SLC25A13', 'TIMM50', 'TOMM22', 'TOMM5', 'TOMM70', 'USP30', 'YME1L1']
ORF9B_Ct	GO:CC	GO:0031967	organelle envelope	2.4590353443265342e-08	665	154	45	7292	0.2922077922077922	0.06766917293233082	['AAAS', 'AIFM1', 'ATP5F1A', 'ATP5F1B', 'CPNE1', 'CYP24A1', 'DNAJC11', 'DNM1', 'EXD2', 'FBXL4', 'FOXRED1', 'FUNDC2', 'GDAP1', 'GPD2', 'HADHA', 'HSPA9', 'MAVS', 'MCL1', 'MFF', 'MFN1', 'MFN2', 'MRPS30', 'MTARC2', 'MTX3', 'MYO19', 'NDUFA9', 'NDUFS1', 'NDUFS2', 'NLN', 'NUP155', 'OPA1', 'PHB', 'PLD6', 'RHOT1', 'RHOT2', 'SAMM50', 'SDHA', 'SHMT2', 'SLC25A13', 'TIMM50', 'TOMM22', 'TOMM5', 'TOMM70', 'USP30', 'YME1L1']
ORF9B_Ct	GO:BP	GO:0044281	small molecule metabolic process	4.905022595845325e-08	912	154	53	7292	0.34415584415584416	0.0581140350877193	['AAAS', 'AARS1', 'ALDH1B1', 'ALDH2', 'ALDH3A2', 'ALDH3B1', 'ALDOA', 'APPL2', 'ATP5F1A', 'ATP5F1B', 'CAD', 'CPS1', 'CYP24A1', 'DDB1', 'DHRS3', 'DLD', 'DLST', 'ENO1', 'FDXR', 'GLUD1', 'GNPDA1', 'GOT2', 'GPD2', 'GSR', 'HADHA', 'HK1', 'HKDC1', 'IMPDH2', 'IREB2', 'KARS1', 'LPIN3', 'MCCC2', 'MDH2', 'ME1', 'ME2', 'MFN1', 'MTARC2', 'MTHFD1', 'MTR', 'NDUFA9', 'NUP155', 'OAT', 'OPA1', 'PCK2', 'PFAS', 'PON2', 'PSMC1', 'QARS1', 'RRM1', 'SDHA', 'SHMT2', 'SLC25A13', 'YARS1']
