bait	source	native	name	p_value	term_size	query_size	intersection_size	background_size	precision	recall	genes
ORF14_Ct	GO:CC	GO:0005789	endoplasmic reticulum membrane	7.991047725803462e-28	450	133	55	7292	0.41353383458646614	0.12222222222222222	['ACSL3', 'ALDH3A2', 'ANKLE2', 'ATP2A2', 'AUP1', 'BCAP29', 'BCAP31', 'CANX', 'CDKAL1', 'CISD2', 'CLGN', 'CYP51A1', 'DDRGK1', 'DHCR7', 'DNAJB12', 'EMC7', 'ERLIN2', 'ESYT1', 'FADS2', 'FZD6', 'GJA1', 'GPAT3', 'GPAT4', 'GRAMD1A', 'GRAMD1B', 'HM13', 'HMOX2', 'ITPR3', 'MBOAT7', 'MMGT1', 'ORMDL2', 'PDZD8', 'PIGO', 'PIGU', 'POR', 'PTPN1', 'RPN1', 'RPN2', 'RRBP1', 'SAR1B', 'SCD', 'SOAT1', 'SPTLC1', 'SREBF1', 'SREBF2', 'STT3A', 'STT3B', 'TEX264', 'TMEM33', 'TMX1', 'TRAM1', 'UBXN8', 'VAPA', 'VAPB', 'VRK2']
ORF14_Ct	GO:CC	GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	2.9038732210068623e-27	461	133	55	7292	0.41353383458646614	0.1193058568329718	['ACSL3', 'ALDH3A2', 'ANKLE2', 'ATP2A2', 'AUP1', 'BCAP29', 'BCAP31', 'CANX', 'CDKAL1', 'CISD2', 'CLGN', 'CYP51A1', 'DDRGK1', 'DHCR7', 'DNAJB12', 'EMC7', 'ERLIN2', 'ESYT1', 'FADS2', 'FZD6', 'GJA1', 'GPAT3', 'GPAT4', 'GRAMD1A', 'GRAMD1B', 'HM13', 'HMOX2', 'ITPR3', 'MBOAT7', 'MMGT1', 'ORMDL2', 'PDZD8', 'PIGO', 'PIGU', 'POR', 'PTPN1', 'RPN1', 'RPN2', 'RRBP1', 'SAR1B', 'SCD', 'SOAT1', 'SPTLC1', 'SREBF1', 'SREBF2', 'STT3A', 'STT3B', 'TEX264', 'TMEM33', 'TMX1', 'TRAM1', 'UBXN8', 'VAPA', 'VAPB', 'VRK2']
ORF14_Ct	GO:CC	GO:0005783	endoplasmic reticulum	3.455775407961886e-21	629	133	56	7292	0.42105263157894735	0.0890302066772655	['ACSL3', 'ANKLE2', 'ATP2A2', 'AUP1', 'BCAP31', 'CAMLG', 'CANX', 'CCDC47', 'CDKAL1', 'CISD2', 'CKAP4', 'CLCC1', 'CLGN', 'CYP51A1', 'DDRGK1', 'DHCR7', 'DNAJB12', 'DNAJC1', 'ERLIN2', 'ESYT1', 'FKBP8', 'GPAT3', 'GPAT4', 'HM13', 'ITPR3', 'NPC1', 'ORMDL2', 'PGRMC2', 'PIGU', 'PTPN1', 'REEP4', 'RPN1', 'RPN2', 'RPS3', 'RRBP1', 'SAR1B', 'SCD', 'SOAT1', 'SPTLC1', 'SREBF2', 'STBD1', 'STT3A', 'STT3B', 'TMEM214', 'TMEM33', 'TMTC3', 'TOR1AIP2', 'TOR4A', 'TRAM1', 'TRPM4', 'UBXN4', 'UBXN8', 'VAPA', 'VAPB', 'VRK2', 'YKT6']
ORF14_Ct	GO:CC	GO:0012505	endomembrane system	2.0066264384417378e-17	1926	133	88	7292	0.6616541353383458	0.04569055036344756	['ABCA3', 'ACSL3', 'ALDH3A2', 'ANKLE2', 'ANO6', 'AP2M1', 'ATP2A2', 'AUP1', 'BCAP29', 'BCAP31', 'BET1', 'CAMLG', 'CANX', 'CCDC47', 'CDKAL1', 'CISD2', 'CKAP4', 'CLCC1', 'CLGN', 'CLTC', 'CYP51A1', 'DDRGK1', 'DHCR7', 'DNAJB12', 'DNAJC1', 'DPY19L1', 'EMC7', 'ERLIN2', 'ESYT1', 'FADS2', 'FKBP8', 'FNDC3A', 'FZD6', 'GJA1', 'GPAT3', 'GPAT4', 'GRAMD1A', 'GRAMD1B', 'HM13', 'HMOX2', 'ITPR3', 'LEMD3', 'MBOAT7', 'MMGT1', 'MOSPD2', 'NDC1', 'NPC1', 'ORMDL2', 'PDZD8', 'PGRMC2', 'PIGO', 'PIGU', 'POR', 'PTPN1', 'RAB11A', 'RAB21', 'RABL3', 'REEP4', 'RPN1', 'RPN2', 'RPS3', 'RRBP1', 'SAR1B', 'SCD', 'SOAT1', 'SPTLC1', 'SREBF1', 'SREBF2', 'STBD1', 'STT3A', 'STT3B', 'SUN1', 'TEX264', 'TMEM214', 'TMEM33', 'TMTC3', 'TMX1', 'TOR1AIP1', 'TOR1AIP2', 'TOR4A', 'TRAM1', 'TRPM4', 'UBXN4', 'UBXN8', 'VAPA', 'VAPB', 'VRK2', 'YKT6']
ORF14_Ct	GO:CC	GO:0031090	organelle membrane	6.106578674315818e-17	1528	133	78	7292	0.5864661654135338	0.051047120418848166	['ABCA3', 'ACBD5', 'ACSL3', 'ALDH3A2', 'ANKLE2', 'ANO6', 'AP2M1', 'ATP2A2', 'AUP1', 'BCAP29', 'BCAP31', 'BET1', 'CANX', 'CDKAL1', 'CISD2', 'CKAP4', 'CLGN', 'CLTC', 'CYB5A', 'CYP51A1', 'DDRGK1', 'DHCR7', 'DNAJB12', 'DPY19L1', 'EMC7', 'ERLIN2', 'ESYT1', 'FADS2', 'FZD6', 'GJA1', 'GPAT3', 'GPAT4', 'GRAMD1A', 'GRAMD1B', 'HM13', 'HMOX2', 'ITPR3', 'LEMD3', 'MBOAT7', 'MMGT1', 'MOSPD2', 'NDC1', 'NPC1', 'ORMDL2', 'PDZD8', 'PIGO', 'PIGU', 'POR', 'PTPN1', 'RAB11A', 'RAB21', 'RPN1', 'RPN2', 'RPS3', 'RRBP1', 'SAR1B', 'SCARB1', 'SCD', 'SLC12A2', 'SLC12A4', 'SOAT1', 'SPTLC1', 'SREBF1', 'SREBF2', 'STBD1', 'STT3A', 'STT3B', 'SUN1', 'TEX264', 'TMEM33', 'TMX1', 'TOR1AIP1', 'TRAM1', 'UBXN8', 'VAPA', 'VAPB', 'VRK2', 'YKT6']
ORF14_Ct	GO:CC	GO:0016020	membrane	7.470460391600914e-17	3184	133	111	7292	0.8345864661654135	0.03486180904522613	['ABCA3', 'ABCC1', 'ABCC2', 'ABCC3', 'ABCG2', 'ACBD5', 'ACSL3', 'ADAM17', 'ADAM9', 'ADGRG6', 'ALDH3A2', 'ANKLE2', 'ANO6', 'AP2M1', 'ATP2A2', 'ATP2B1', 'ATRN', 'AUP1', 'BCAP29', 'BCAP31', 'BET1', 'CAMLG', 'CANX', 'CCDC47', 'CDKAL1', 'CISD2', 'CKAP4', 'CLCC1', 'CLGN', 'CLPTM1', 'CLTC', 'CYB5A', 'CYP51A1', 'DDRGK1', 'DHCR7', 'DHRS7', 'DNAJB12', 'DNAJC1', 'DPY19L1', 'EMC7', 'ERLIN2', 'ESYT1', 'FADS2', 'FKBP8', 'FNDC3A', 'FZD6', 'GJA1', 'GPAT3', 'GPAT4', 'GRAMD1A', 'GRAMD1B', 'HM13', 'HMOX2', 'ITGB1', 'ITGB5', 'ITPR3', 'LEMD3', 'LGR4', 'LRRC8D', 'MBOAT7', 'MCM5', 'MMGT1', 'MOSPD2', 'MYADM', 'NDC1', 'NPC1', 'ORMDL2', 'OSMR', 'PDZD8', 'PGRMC2', 'PIGO', 'PIGU', 'POR', 'PRR11', 'PTPN1', 'RAB11A', 'RAB21', 'RCC2', 'RPN1', 'RPN2', 'RPS3', 'RRBP1', 'SAR1B', 'SCARB1', 'SCD', 'SLC12A2', 'SLC12A4', 'SLC4A2', 'SOAT1', 'SPINT2', 'SPTLC1', 'SREBF1', 'SREBF2', 'STBD1', 'STT3A', 'STT3B', 'SUN1', 'TEX264', 'TM9SF3', 'TMEM131', 'TMEM33', 'TMX1', 'TOR1AIP1', 'TRAM1', 'TRPM4', 'TRPM7', 'UBXN8', 'VAPA', 'VAPB', 'VRK2', 'YKT6']
ORF14_Ct	GO:CC	GO:0031224	intrinsic component of membrane	2.1923477812946768e-15	674	133	51	7292	0.38345864661654133	0.07566765578635015	['ABCC1', 'ABCC2', 'ADAM17', 'ADAM9', 'ADGRG6', 'ANKLE2', 'ANO6', 'ATP2A2', 'ATP2B1', 'ATRN', 'AUP1', 'BCAP29', 'BCAP31', 'CANX', 'CKAP4', 'CLPTM1', 'DHCR7', 'DNAJB12', 'EMC7', 'ESYT1', 'FADS2', 'FZD6', 'GJA1', 'GPAT4', 'GRAMD1A', 'HM13', 'ITGB1', 'ITGB5', 'ITPR3', 'LEMD3', 'LGR4', 'LRRC8D', 'MMGT1', 'MOSPD2', 'NPC1', 'OSMR', 'PGRMC2', 'PIGU', 'RRBP1', 'SCD', 'SLC12A2', 'SLC12A4', 'SPINT2', 'SREBF2', 'STBD1', 'SUN1', 'TMEM33', 'TRAM1', 'TRPM4', 'UBXN8', 'YKT6']
ORF14_Ct	GO:CC	GO:0016021	integral component of membrane	6.685682860200694e-14	641	133	48	7292	0.3609022556390977	0.0748829953198128	['ABCC1', 'ABCC2', 'ADAM17', 'ADGRG6', 'ANKLE2', 'ANO6', 'ATP2A2', 'ATP2B1', 'ATRN', 'AUP1', 'BCAP29', 'BCAP31', 'CANX', 'CKAP4', 'CLPTM1', 'DHCR7', 'DNAJB12', 'EMC7', 'ESYT1', 'FADS2', 'FZD6', 'GJA1', 'GPAT4', 'HM13', 'ITGB1', 'ITGB5', 'ITPR3', 'LEMD3', 'LGR4', 'LRRC8D', 'MMGT1', 'MOSPD2', 'NPC1', 'OSMR', 'PGRMC2', 'PIGU', 'RRBP1', 'SCD', 'SLC12A2', 'SLC12A4', 'SPINT2', 'SREBF2', 'STBD1', 'TMEM33', 'TRAM1', 'TRPM4', 'UBXN8', 'YKT6']
ORF14_Ct	GO:CC	GO:0031227	intrinsic component of endoplasmic reticulum membrane	1.3788807390019269e-08	104	133	18	7292	0.13533834586466165	0.17307692307692307	['ANKLE2', 'AUP1', 'BCAP31', 'CANX', 'DHCR7', 'DNAJB12', 'EMC7', 'ESYT1', 'GRAMD1A', 'HM13', 'MMGT1', 'PIGU', 'RRBP1', 'SCD', 'SREBF2', 'TMEM33', 'TRAM1', 'UBXN8']
ORF14_Ct	GO:CC	GO:0030176	integral component of endoplasmic reticulum membrane	1.066423731543579e-07	101	133	17	7292	0.12781954887218044	0.16831683168316833	['ANKLE2', 'AUP1', 'BCAP31', 'CANX', 'DHCR7', 'DNAJB12', 'EMC7', 'ESYT1', 'HM13', 'MMGT1', 'PIGU', 'RRBP1', 'SCD', 'SREBF2', 'TMEM33', 'TRAM1', 'UBXN8']
ORF14_Ct	GO:CC	GO:0031226	intrinsic component of plasma membrane	4.180653755626939e-07	314	133	27	7292	0.20300751879699247	0.08598726114649681	['ABCC1', 'ABCC2', 'ADAM17', 'ADAM9', 'ADGRG6', 'ATP2A2', 'ATP2B1', 'ATRN', 'BCAP29', 'BCAP31', 'CLPTM1', 'FADS2', 'FZD6', 'GJA1', 'ITGB1', 'ITGB5', 'ITPR3', 'LGR4', 'LRRC8D', 'MOSPD2', 'NPC1', 'OSMR', 'SLC12A2', 'SLC12A4', 'STBD1', 'TRPM4', 'YKT6']
ORF14_Ct	GO:CC	GO:0005887	integral component of plasma membrane	1.224207710789323e-06	304	133	26	7292	0.19548872180451127	0.08552631578947369	['ABCC1', 'ABCC2', 'ADAM17', 'ADGRG6', 'ATP2A2', 'ATP2B1', 'ATRN', 'BCAP29', 'BCAP31', 'CLPTM1', 'FADS2', 'FZD6', 'GJA1', 'ITGB1', 'ITGB5', 'ITPR3', 'LGR4', 'LRRC8D', 'MOSPD2', 'NPC1', 'OSMR', 'SLC12A2', 'SLC12A4', 'STBD1', 'TRPM4', 'YKT6']
ORF14_Ct	GO:BP	GO:0034976	response to endoplasmic reticulum stress	1.4154148064939233e-05	175	133	19	7292	0.14285714285714285	0.10857142857142857	['ATP2A2', 'AUP1', 'BCAP31', 'CANX', 'CCDC47', 'CLGN', 'DDRGK1', 'DNAJB12', 'ERLIN2', 'HM13', 'PTPN1', 'STT3B', 'TMEM33', 'TMTC3', 'TMX1', 'UBE2J1', 'UBXN4', 'UBXN8', 'VAPB']
