bait	source	native	name	p_value	term_size	query_size	intersection_size	background_size	precision	recall	genes
ORF6_Ct	GO:CC	GO:0012505	endomembrane system	1.692884905157647e-32	1926	272	170	7292	0.625	0.08826583592938733	['AAAS', 'ABCC4', 'ACBD3', 'ACSL3', 'AMFR', 'ANKLE2', 'ANO6', 'AP2M1', 'ARCN1', 'ARF1', 'ARFGAP3', 'ATP1A1', 'ATP2A2', 'AUP1', 'BET1', 'BET1L', 'BLZF1', 'CANT1', 'CDC42', 'CES1', 'CHP1', 'CISD2', 'CKAP4', 'CLEC16A', 'CLTC', 'COG2', 'COG3', 'COG4', 'COPA', 'COPB2', 'COPG2', 'CYP4F11', 'CYP51A1', 'DAB2', 'DAG1', 'DDRGK1', 'DHCR7', 'DHRS3', 'DNAJC1', 'EMC7', 'EMD', 'EPHX1', 'FADS2', 'FAF2', 'FKBP8', 'FNDC3A', 'FURIN', 'GBF1', 'GLG1', 'GOLGA2', 'GOLGA5', 'GOPC', 'GORASP2', 'GOSR1', 'GOSR2', 'GPAT3', 'GPR89A', 'GRAMD1A', 'HM13', 'HOOK3', 'IFT20', 'IGF2R', 'LCLAT1', 'LDLRAP1', 'LEMD3', 'LMAN1', 'LRP6', 'MBOAT7', 'MCM3AP', 'NAA25', 'NDC1', 'NUP155', 'NUP35', 'NUP42', 'NUP58', 'PAFAH1B1', 'PDXDC1', 'PI4K2B', 'PICALM', 'PIGU', 'PLD3', 'PLIN2', 'POM121C', 'POR', 'PSMC3', 'PSMD1', 'PTPN1', 'RAB11A', 'RAB14', 'RAB1A', 'RAB1B', 'RAB21', 'RAB2A', 'RAB35', 'RAB7A', 'RAB8A', 'RAB8B', 'RABL3', 'RAC1', 'RAE1', 'REEP5', 'RER1', 'RHBDD2', 'RIC1', 'RPL13', 'RPL27A', 'RPN1', 'RPN2', 'RPS3', 'RPS6', 'SAR1A', 'SCAMP1', 'SCAMP3', 'SCD', 'SCFD1', 'SCYL1', 'SEC13', 'SEC22B', 'SEC23A', 'SEC23IP', 'SEC24A', 'SEC24B', 'SEC24C', 'SEC24D', 'SEC31A', 'SERPINH1', 'SLC30A5', 'SLC30A6', 'SLC33A1', 'SLC35E1', 'SLC39A14', 'SMPD4', 'SOAT1', 'SRC', 'SREBF1', 'SREBF2', 'STBD1', 'STOM', 'STT3A', 'STT3B', 'STX5', 'SUN1', 'TECR', 'TEX264', 'TFRC', 'TM9SF4', 'TMED2', 'TMEM159', 'TMEM201', 'TMEM214', 'TMEM33', 'TMX1', 'TOR1AIP1', 'TOR1AIP2', 'TRAPPC8', 'TRIP11', 'UBR4', 'UBXN4', 'UBXN8', 'USO1', 'USP33', 'VAPA', 'VRK2', 'WWOX', 'YIF1A', 'YIPF3', 'YIPF5', 'YKT6', 'ZDHHC13', 'ZMPSTE24']
ORF6_Ct	GO:CC	GO:0016020	membrane	1.510956214830004e-28	3184	272	214	7292	0.7867647058823529	0.06721105527638191	['AAAS', 'ABCC1', 'ABCC2', 'ABCC3', 'ABCC4', 'ABCD3', 'ABCG2', 'ACBD3', 'ACBD5', 'ACSL3', 'ADAM9', 'ADGRG6', 'AGFG2', 'AMFR', 'ANKLE2', 'ANO6', 'AP2M1', 'ARCN1', 'ARF1', 'ARF4', 'ARFGAP3', 'ARL8B', 'ATP1A1', 'ATP2A2', 'ATP2B1', 'AUP1', 'BET1', 'BET1L', 'BLZF1', 'CAD', 'CANT1', 'CDC42', 'CEMIP2', 'CHP1', 'CISD2', 'CKAP4', 'CLEC16A', 'CLPTM1', 'CLTC', 'COG2', 'COG3', 'COG4', 'COPA', 'COPB2', 'COPG2', 'CPT1A', 'CYP4F11', 'CYP51A1', 'DAB2', 'DAG1', 'DARS1', 'DDRGK1', 'DDX21', 'DENND1A', 'DHCR7', 'DHRS3', 'DNAJC1', 'EIF2S1', 'EMC7', 'EMD', 'EPHA2', 'EPHX1', 'FADS2', 'FAF2', 'FAT1', 'FKBP8', 'FNDC3A', 'FSCN1', 'FURIN', 'GBF1', 'GLG1', 'GOLGA2', 'GOLGA5', 'GOPC', 'GORASP2', 'GOSR1', 'GOSR2', 'GPAT3', 'GPR89A', 'GRAMD1A', 'HADHA', 'HIP1R', 'HM13', 'HOOK3', 'IFT20', 'IGF2R', 'ITGB1', 'ITGB5', 'KIF11', 'LCLAT1', 'LDLRAP1', 'LEMD3', 'LGR4', 'LMAN1', 'LRP6', 'MBOAT7', 'MCM3AP', 'MCM5', 'MYADM', 'NDC1', 'NNT', 'NUMB', 'NUP155', 'NUP35', 'OSMR', 'PCDH9', 'PCDHB13', 'PEX13', 'PI4K2B', 'PICALM', 'PIGU', 'PLD3', 'PLIN2', 'POR', 'PRR11', 'PSMC3', 'PSMD1', 'PTPN1', 'RAB11A', 'RAB14', 'RAB1A', 'RAB1B', 'RAB21', 'RAB2A', 'RAB35', 'RAB7A', 'RAB8A', 'RAB8B', 'RAC1', 'RCC2', 'RER1', 'RHBDD2', 'RIC1', 'RNF149', 'RPL12', 'RPL13', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27A', 'RPL30', 'RPL35A', 'RPL7', 'RPL9', 'RPN1', 'RPN2', 'RPS24', 'RPS3', 'RPS6', 'RPS7', 'S1PR3', 'SAR1A', 'SCAMP1', 'SCAMP3', 'SCD', 'SCFD1', 'SCYL1', 'SEC13', 'SEC22B', 'SEC23A', 'SEC24A', 'SEC24B', 'SEC24C', 'SEC24D', 'SEC31A', 'SERPINH1', 'SLC12A2', 'SLC12A4', 'SLC1A5', 'SLC25A10', 'SLC30A5', 'SLC30A6', 'SLC33A1', 'SLC39A14', 'SLC4A2', 'SLC7A11', 'SMPD4', 'SOAT1', 'SPINT2', 'SRC', 'SREBF1', 'SREBF2', 'STBD1', 'STOM', 'STT3A', 'STT3B', 'STX5', 'SUN1', 'TECR', 'TEX264', 'TFRC', 'TM9SF3', 'TM9SF4', 'TMED2', 'TMEM131', 'TMEM159', 'TMEM201', 'TMEM245', 'TMEM33', 'TMX1', 'TOR1AIP1', 'TRIP11', 'UBR4', 'UBXN8', 'USO1', 'VANGL1', 'VAPA', 'VRK2', 'WWOX', 'YIF1A', 'YKT6', 'ZDHHC13', 'ZMPSTE24']
ORF6_Ct	GO:CC	GO:0031090	organelle membrane	8.723031628817278e-28	1528	272	144	7292	0.5294117647058824	0.09424083769633508	['AAAS', 'ABCC4', 'ABCD3', 'ACBD3', 'ACBD5', 'ACSL3', 'AMFR', 'ANKLE2', 'ANO6', 'AP2M1', 'ARCN1', 'ARF1', 'ARL8B', 'ATP1A1', 'ATP2A2', 'AUP1', 'BET1', 'BET1L', 'BLZF1', 'CDC42', 'CHP1', 'CISD2', 'CKAP4', 'CLEC16A', 'CLTC', 'COG2', 'COG3', 'COG4', 'COPA', 'COPB2', 'COPG2', 'CPT1A', 'CYP4F11', 'CYP51A1', 'DAB2', 'DDRGK1', 'DENND1A', 'DHCR7', 'DHRS3', 'EMC7', 'EMD', 'EPHX1', 'FADS2', 'FAF2', 'FURIN', 'GBF1', 'GLG1', 'GOLGA2', 'GOLGA5', 'GOPC', 'GORASP2', 'GOSR1', 'GOSR2', 'GPAT3', 'GPR89A', 'GRAMD1A', 'HADHA', 'HM13', 'IFT20', 'IGF2R', 'LCLAT1', 'LDLRAP1', 'LEMD3', 'LMAN1', 'LRP6', 'MBOAT7', 'MCM3AP', 'NDC1', 'NNT', 'NUP155', 'NUP35', 'PEX13', 'PICALM', 'PIGU', 'PLD3', 'POR', 'PTPN1', 'RAB11A', 'RAB14', 'RAB1A', 'RAB1B', 'RAB21', 'RAB2A', 'RAB35', 'RAB7A', 'RAB8A', 'RAB8B', 'RAC1', 'RER1', 'RHBDD2', 'RIC1', 'RPN1', 'RPN2', 'RPS3', 'SAR1A', 'SCAMP1', 'SCAMP3', 'SCD', 'SCYL1', 'SEC13', 'SEC22B', 'SEC23A', 'SEC24A', 'SEC24B', 'SEC24C', 'SEC24D', 'SEC31A', 'SLC12A2', 'SLC12A4', 'SLC25A10', 'SLC30A5', 'SLC30A6', 'SLC33A1', 'SLC39A14', 'SMPD4', 'SOAT1', 'SRC', 'SREBF1', 'SREBF2', 'STBD1', 'STOM', 'STT3A', 'STT3B', 'STX5', 'SUN1', 'TECR', 'TEX264', 'TFRC', 'TMED2', 'TMEM159', 'TMEM201', 'TMEM33', 'TMX1', 'TOR1AIP1', 'TRIP11', 'UBR4', 'UBXN8', 'USO1', 'VAPA', 'VRK2', 'YIF1A', 'YKT6', 'ZDHHC13', 'ZMPSTE24']
ORF6_Ct	GO:CC	GO:0098588	bounding membrane of organelle	3.0130673814690817e-21	824	272	95	7292	0.3492647058823529	0.11529126213592233	['ABCC4', 'ABCD3', 'ACBD3', 'ACBD5', 'ANO6', 'AP2M1', 'ARCN1', 'ARF1', 'ARL8B', 'ATP2A2', 'BET1', 'BET1L', 'BLZF1', 'CDC42', 'CHP1', 'CISD2', 'CKAP4', 'CLEC16A', 'CLTC', 'COG2', 'COG3', 'COG4', 'COPA', 'COPB2', 'COPG2', 'CPT1A', 'DAB2', 'DENND1A', 'DHCR7', 'DHRS3', 'EMD', 'FURIN', 'GBF1', 'GLG1', 'GOLGA2', 'GOLGA5', 'GOPC', 'GORASP2', 'GOSR1', 'GOSR2', 'GPR89A', 'IFT20', 'IGF2R', 'LDLRAP1', 'LMAN1', 'LRP6', 'PEX13', 'PICALM', 'PLD3', 'RAB11A', 'RAB14', 'RAB1A', 'RAB1B', 'RAB21', 'RAB2A', 'RAB35', 'RAB7A', 'RAB8A', 'RAB8B', 'RAC1', 'RER1', 'RIC1', 'SAR1A', 'SCAMP1', 'SCAMP3', 'SCYL1', 'SEC13', 'SEC22B', 'SEC23A', 'SEC24A', 'SEC24B', 'SEC24C', 'SEC24D', 'SEC31A', 'SLC12A4', 'SLC30A5', 'SLC30A6', 'SLC33A1', 'SLC39A14', 'SMPD4', 'SREBF1', 'SREBF2', 'STBD1', 'STOM', 'STX5', 'TEX264', 'TFRC', 'TMED2', 'TRIP11', 'UBR4', 'USO1', 'VAPA', 'YIF1A', 'YKT6', 'ZDHHC13']
ORF6_Ct	GO:BP	GO:0006810	transport	3.1141305951503754e-20	2070	272	157	7292	0.5772058823529411	0.07584541062801932	['AAAS', 'ABCC1', 'ABCC2', 'ABCC3', 'ABCC4', 'ABCD3', 'ABCG2', 'ACSL3', 'ADAM9', 'ANO6', 'AP2M1', 'ARCN1', 'ARF1', 'ARF4', 'ARFGAP3', 'ARPC1B', 'ATP1A1', 'ATP2A2', 'ATP2B1', 'AUP1', 'BET1', 'BET1L', 'BLZF1', 'BMP2K', 'CANT1', 'CCDC22', 'CDC42', 'CES1', 'CHP1', 'CKAP4', 'CLEC16A', 'CLTC', 'COG2', 'COG3', 'COG4', 'COPA', 'COPB2', 'COPG2', 'CPT1A', 'CYP51A1', 'DAB2', 'DDX39B', 'DENND1A', 'DNAJC1', 'DYNC1I2', 'EIF2S1', 'EMD', 'FAF2', 'FURIN', 'GBF1', 'GOLGA2', 'GOLGA5', 'GOPC', 'GOSR1', 'GOSR2', 'GULP1', 'HIP1R', 'HM13', 'HOOK3', 'IFT20', 'IGF2R', 'ITGB1', 'KIF11', 'LDLRAP1', 'LGR4', 'LMAN1', 'LRP6', 'MCM3AP', 'NDC1', 'NNT', 'NUP155', 'NUP35', 'NUP42', 'NUP58', 'PAFAH1B1', 'PEX13', 'PICALM', 'POM121C', 'PSMB5', 'PSMC3', 'PSMD1', 'PSMD4', 'PTPN1', 'RAB11A', 'RAB14', 'RAB1A', 'RAB1B', 'RAB21', 'RAB2A', 'RAB35', 'RAB7A', 'RAB8A', 'RAB8B', 'RABL3', 'RAC1', 'RAE1', 'RER1', 'RIC1', 'RPL12', 'RPL13', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27A', 'RPL30', 'RPL35A', 'RPL7', 'RPL9', 'RPS24', 'RPS3', 'RPS6', 'RPS7', 'RUNDC1', 'SAR1A', 'SCAMP1', 'SCAMP3', 'SCFD1', 'SCYL1', 'SEC13', 'SEC22B', 'SEC23A', 'SEC23IP', 'SEC24A', 'SEC24B', 'SEC24C', 'SEC24D', 'SEC31A', 'SLC12A2', 'SLC12A4', 'SLC1A5', 'SLC25A10', 'SLC30A5', 'SLC33A1', 'SLC39A14', 'SLC4A2', 'SLC7A11', 'SNRPD1', 'SOAT1', 'SRC', 'SREBF1', 'SREBF2', 'STBD1', 'STOM', 'STX5', 'TEX264', 'TFRC', 'TM9SF4', 'TMED2', 'TMEM201', 'TRAPPC8', 'TRIP11', 'UBR4', 'USO1', 'VAPA', 'YIF1A', 'YKT6']
ORF6_Ct	GO:BP	GO:0051179	localization	3.5092519209495515e-20	2651	272	181	7292	0.6654411764705882	0.06827612221803094	['AAAS', 'ABCC1', 'ABCC2', 'ABCC3', 'ABCC4', 'ABCD3', 'ABCG2', 'ACSL3', 'ADAM9', 'ANO6', 'AP2M1', 'ARCN1', 'ARF1', 'ARF4', 'ARFGAP3', 'ARL8B', 'ARPC1B', 'ATP1A1', 'ATP2A2', 'ATP2B1', 'AUP1', 'BET1', 'BET1L', 'BLZF1', 'BMP2K', 'BUB3', 'CANT1', 'CCDC22', 'CDC42', 'CES1', 'CHP1', 'CKAP4', 'CLEC16A', 'CLTC', 'COG2', 'COG3', 'COG4', 'COPA', 'COPB2', 'COPG2', 'CPT1A', 'CYP51A1', 'DAB2', 'DAG1', 'DDRGK1', 'DDX39B', 'DENND1A', 'DNAJC1', 'DYNC1I2', 'EIF2S1', 'EMD', 'EPHA2', 'FAF2', 'FAT1', 'FSCN1', 'FURIN', 'GBF1', 'GLG1', 'GOLGA2', 'GOLGA5', 'GOPC', 'GORASP2', 'GOSR1', 'GOSR2', 'GULP1', 'HIP1R', 'HM13', 'HOOK3', 'IFT20', 'IGF2R', 'ITGB1', 'ITGB5', 'KIF11', 'LDLRAP1', 'LGR4', 'LMAN1', 'LRP6', 'MBOAT7', 'MCM3AP', 'MKS1', 'MYADM', 'NDC1', 'NNT', 'NUMB', 'NUP155', 'NUP35', 'NUP42', 'NUP58', 'PAFAH1B1', 'PDXDC1', 'PEX13', 'PICALM', 'PIGU', 'POM121C', 'PSMB5', 'PSMC3', 'PSMD1', 'PSMD4', 'PTPN1', 'RAB11A', 'RAB14', 'RAB1A', 'RAB1B', 'RAB21', 'RAB2A', 'RAB35', 'RAB7A', 'RAB8A', 'RAB8B', 'RABL3', 'RAC1', 'RAE1', 'RCC2', 'RER1', 'RIC1', 'RPL12', 'RPL13', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27A', 'RPL30', 'RPL35A', 'RPL7', 'RPL9', 'RPS24', 'RPS3', 'RPS6', 'RPS7', 'RUNDC1', 'SAR1A', 'SCAMP1', 'SCAMP3', 'SCFD1', 'SCYL1', 'SEC13', 'SEC22B', 'SEC23A', 'SEC23IP', 'SEC24A', 'SEC24B', 'SEC24C', 'SEC24D', 'SEC31A', 'SLC12A2', 'SLC12A4', 'SLC1A5', 'SLC25A10', 'SLC30A5', 'SLC33A1', 'SLC39A14', 'SLC4A2', 'SLC7A11', 'SNRPD1', 'SOAT1', 'SPINT2', 'SRC', 'SREBF1', 'SREBF2', 'STBD1', 'STOM', 'STX5', 'SUN1', 'TEX264', 'TFRC', 'TM9SF3', 'TM9SF4', 'TMED2', 'TMEM159', 'TMEM201', 'TOR1AIP1', 'TOR1AIP2', 'TRAPPC8', 'TRIP11', 'UBR4', 'USO1', 'USP33', 'VAPA', 'YIF1A', 'YKT6']
ORF6_Ct	GO:CC	GO:0005794	Golgi apparatus	2.725529218638948e-19	620	272	79	7292	0.29044117647058826	0.12741935483870967	['ACBD3', 'ACSL3', 'AMFR', 'ARCN1', 'ARF1', 'ARFGAP3', 'ATP1A1', 'BET1', 'BET1L', 'BLZF1', 'CDC42', 'CHP1', 'CLEC16A', 'CLTC', 'COG2', 'COG3', 'COG4', 'COPA', 'COPB2', 'COPG2', 'DAG1', 'FNDC3A', 'FURIN', 'GBF1', 'GLG1', 'GOLGA2', 'GOLGA5', 'GOPC', 'GORASP2', 'GOSR1', 'GOSR2', 'GPR89A', 'HOOK3', 'IFT20', 'IGF2R', 'LMAN1', 'LRP6', 'NAA25', 'PDXDC1', 'PI4K2B', 'PLD3', 'RAB11A', 'RAB14', 'RAB1A', 'RAB1B', 'RAB21', 'RAB2A', 'RAB8A', 'RAC1', 'RER1', 'RHBDD2', 'RIC1', 'SCAMP1', 'SCAMP3', 'SCFD1', 'SCYL1', 'SEC22B', 'SEC23IP', 'SLC30A5', 'SLC30A6', 'SLC33A1', 'SLC35E1', 'SMPD4', 'SREBF1', 'SREBF2', 'STX5', 'TM9SF4', 'TMED2', 'TMEM214', 'TRAPPC8', 'TRIP11', 'USO1', 'USP33', 'WWOX', 'YIF1A', 'YIPF3', 'YIPF5', 'YKT6', 'ZDHHC13']
ORF6_Ct	GO:CC	GO:0030135	coated vesicle	5.469654936574609e-19	144	272	39	7292	0.14338235294117646	0.2708333333333333	['AP2M1', 'ARCN1', 'CLTC', 'COPA', 'COPB2', 'COPG2', 'DAB2', 'DENND1A', 'FURIN', 'GOLGA2', 'GOPC', 'GOSR2', 'HIP1R', 'IGF2R', 'LDLRAP1', 'LMAN1', 'NUMB', 'PICALM', 'RAB14', 'RAB35', 'RAB8A', 'RAB8B', 'SAR1A', 'SCAMP1', 'SCYL1', 'SEC13', 'SEC22B', 'SEC23A', 'SEC23IP', 'SEC24A', 'SEC24B', 'SEC24C', 'SEC24D', 'SEC31A', 'STX5', 'TFRC', 'TMED2', 'USO1', 'YIF1A']
ORF6_Ct	GO:BP	GO:0051234	establishment of localization	5.921729789852984e-19	2146	272	158	7292	0.5808823529411765	0.07362534948741846	['AAAS', 'ABCC1', 'ABCC2', 'ABCC3', 'ABCC4', 'ABCD3', 'ABCG2', 'ACSL3', 'ADAM9', 'ANO6', 'AP2M1', 'ARCN1', 'ARF1', 'ARF4', 'ARFGAP3', 'ARPC1B', 'ATP1A1', 'ATP2A2', 'ATP2B1', 'AUP1', 'BET1', 'BET1L', 'BLZF1', 'BMP2K', 'CANT1', 'CCDC22', 'CDC42', 'CES1', 'CHP1', 'CKAP4', 'CLEC16A', 'CLTC', 'COG2', 'COG3', 'COG4', 'COPA', 'COPB2', 'COPG2', 'CPT1A', 'CYP51A1', 'DAB2', 'DDX39B', 'DENND1A', 'DNAJC1', 'DYNC1I2', 'EIF2S1', 'EMD', 'FAF2', 'FURIN', 'GBF1', 'GOLGA2', 'GOLGA5', 'GOPC', 'GORASP2', 'GOSR1', 'GOSR2', 'GULP1', 'HIP1R', 'HM13', 'HOOK3', 'IFT20', 'IGF2R', 'ITGB1', 'KIF11', 'LDLRAP1', 'LGR4', 'LMAN1', 'LRP6', 'MCM3AP', 'NDC1', 'NNT', 'NUP155', 'NUP35', 'NUP42', 'NUP58', 'PAFAH1B1', 'PEX13', 'PICALM', 'POM121C', 'PSMB5', 'PSMC3', 'PSMD1', 'PSMD4', 'PTPN1', 'RAB11A', 'RAB14', 'RAB1A', 'RAB1B', 'RAB21', 'RAB2A', 'RAB35', 'RAB7A', 'RAB8A', 'RAB8B', 'RABL3', 'RAC1', 'RAE1', 'RER1', 'RIC1', 'RPL12', 'RPL13', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27A', 'RPL30', 'RPL35A', 'RPL7', 'RPL9', 'RPS24', 'RPS3', 'RPS6', 'RPS7', 'RUNDC1', 'SAR1A', 'SCAMP1', 'SCAMP3', 'SCFD1', 'SCYL1', 'SEC13', 'SEC22B', 'SEC23A', 'SEC23IP', 'SEC24A', 'SEC24B', 'SEC24C', 'SEC24D', 'SEC31A', 'SLC12A2', 'SLC12A4', 'SLC1A5', 'SLC25A10', 'SLC30A5', 'SLC33A1', 'SLC39A14', 'SLC4A2', 'SLC7A11', 'SNRPD1', 'SOAT1', 'SRC', 'SREBF1', 'SREBF2', 'STBD1', 'STOM', 'STX5', 'TEX264', 'TFRC', 'TM9SF4', 'TMED2', 'TMEM201', 'TRAPPC8', 'TRIP11', 'UBR4', 'USO1', 'VAPA', 'YIF1A', 'YKT6']
ORF6_Ct	GO:BP	GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	7.244933899638906e-19	145	272	39	7292	0.14338235294117646	0.2689655172413793	['ARCN1', 'ARF4', 'ARFGAP3', 'BET1', 'BET1L', 'COG2', 'COG3', 'COG4', 'COPA', 'COPB2', 'COPG2', 'DYNC1I2', 'GBF1', 'GOLGA2', 'GOPC', 'GOSR1', 'GOSR2', 'LMAN1', 'RAB1A', 'RAB1B', 'RAB2A', 'SAR1A', 'SCFD1', 'SEC13', 'SEC22B', 'SEC23A', 'SEC23IP', 'SEC24A', 'SEC24B', 'SEC24C', 'SEC24D', 'SEC31A', 'STX5', 'TMED2', 'TRAPPC8', 'USO1', 'VAPA', 'YIF1A', 'YKT6']
